Desert,Mountain,Water,Land,Forest,Snow,Average_Temperature,Is_Raining,Had_A_Good_Sleep,Winner,Winner_Time,Second,Second_Time,Third,Third_Time
703,9094,5740,2884,1091,4691,33,No,Yes,dragon,170,goat,177,rat,183
7134,2547,9180,6392,1832,2426,32,No,Yes,rat,214,dog,235,dragon,239
1988,2505,76,7505,2612,8789,11,No,No,goat,158,rabbit,159,horse,164
581,7298,4904,9961,4828,209,18,No,No,horse,187,rooster,196,rat,205
952,8851,233,1784,2848,8428,20,No,Yes,goat,131,monkey,154,rooster,162
9576,1473,7481,7754,4690,1339,13,No,No,pig,274,horse,276,dragon,281
3317,988,576,1323,4652,2427,20,No,No,snake,96,dog,97,tiger,102
1130,6867,504,5159,4495,9794,10,No,No,goat,173,rooster,194,monkey,198
6387,9794,7145,3087,5004,5675,14,No,Yes,dragon,288,monkey,293,goat,303
9259,7914,430,372,1121,1236,18,No,Yes,rat,146,snake,154,horse,155
3197,5548,6431,9444,2914,3683,29,No,No,rat,232,horse,238,dog,251
3660,640,2197,59,5202,2831,28,No,Yes,tiger,108,snake,108,dog,111
7273,8535,5982,171,1783,5834,22,No,No,rat,225,dragon,225,monkey,235
8,1315,1530,402,2718,2159,25,No,Yes,monkey,60,goat,61,tiger,64
9129,1308,9515,963,9190,7360,23,No,No,tiger,279,dog,290,snake,295
6630,9591,6555,9709,5948,8878,19,No,No,horse,364,rat,367,snake,371
5465,9500,4033,3532,6914,2252,23,No,Yes,tiger,241,snake,241,horse,244
3805,3160,5206,7879,7172,2568,26,No,No,snake,229,dog,232,tiger,233
5293,6054,2507,7374,3759,2880,16,No,No,horse,200,rat,211,snake,213
8577,4568,7930,1401,1847,1784,20,No,No,rat,189,dragon,201,tiger,202
6514,7830,7988,1800,9598,7660,26,No,No,tiger,313,monkey,316,snake,320
3127,3999,1950,8029,2146,4556,37,No,Yes,ox,125,rabbit,128,pig,148
4024,1847,9358,2634,564,4109,34,No,Yes,rat,169,dragon,173,tiger,183
8455,3864,5847,1022,1096,892,32,No,Yes,rat,149,tiger,164,dragon,166
1918,7936,9054,5212,5218,6803,21,No,Yes,dragon,281,rat,284,goat,286
5450,751,9539,2678,6636,3136,27,No,No,tiger,208,rat,224,snake,226
5885,85,6419,2298,5457,5280,27,No,Yes,dog,194,tiger,196,snake,202
6562,5155,2246,4430,8671,1623,16,No,No,snake,208,tiger,216,dog,218
7539,3506,2545,1619,5285,4657,12,No,Yes,monkey,201,horse,215,goat,219
6825,8473,8437,3444,8562,8730,31,No,Yes,monkey,345,tiger,346,snake,348
9568,133,4185,81,1237,8598,27,No,Yes,dog,173,rat,193,snake,193
3781,28,8765,528,6645,8497,38,No,Yes,pig,194,rabbit,199,tiger,216
5085,6463,8187,4076,3888,3189,33,No,Yes,rat,232,dragon,237,tiger,241
6200,309,2649,4427,408,2536,38,No,Yes,ox,103,rabbit,103,pig,111
3288,5729,5918,4804,8769,6510,28,No,Yes,monkey,269,snake,270,tiger,272
4366,7848,5502,2569,3758,7724,14,No,No,monkey,245,goat,248,dragon,254
5014,6826,2574,8935,2044,122,27,No,Yes,horse,168,rat,181,snake,198
8676,1411,537,6702,8395,8026,26,No,No,dog,236,snake,245,horse,263
8401,2078,3790,8112,5706,922,14,No,Yes,horse,226,pig,242,monkey,258
7355,6534,4783,8154,5351,1618,28,No,Yes,rat,252,horse,254,snake,259
2182,5607,4653,8689,4042,1338,16,No,Yes,horse,190,rat,198,rooster,205
284,8504,1809,2983,9653,6015,18,No,Yes,goat,181,monkey,199,rooster,201
3589,6324,8520,8253,5364,9400,35,No,No,rabbit,255,pig,269,ox,270
7357,8173,5023,7684,6459,6179,25,No,No,snake,315,horse,316,rat,318
5427,481,609,7319,7244,2192,37,No,Yes,ox,107,pig,132,rabbit,136
8569,473,4235,7757,8119,7940,30,No,No,dog,266,snake,282,tiger,301
9855,7112,6965,5934,2997,4712,23,No,No,rat,279,dog,296,snake,299
8324,7077,5401,2394,3763,8960,25,No,Yes,dog,282,monkey,284,rat,285
6165,7912,9417,2971,1273,1364,24,No,No,rat,205,dragon,207,tiger,228
5694,1411,4456,6737,4227,1624,23,No,No,dog,182,rat,183,snake,187
5282,8578,3342,170,4593,496,32,No,Yes,tiger,165,dragon,166,rat,170
3423,1188,3032,4871,8985,2529,12,No,Yes,monkey,191,pig,192,horse,195
8449,9250,4309,2561,9137,4795,14,No,No,monkey,296,goat,309,horse,310
9382,4786,3049,7749,7131,9425,28,No,No,dog,306,snake,315,horse,326
665,953,9000,6163,9880,631,31,No,No,pig,188,tiger,193,snake,212
863,4083,1575,140,8162,9149,19,No,Yes,goat,154,monkey,156,snake,180
9680,6115,4136,9855,8432,1059,29,No,Yes,horse,291,snake,292,rat,296
3935,9195,266,9233,2813,7146,25,No,No,horse,211,goat,221,rooster,244
9741,7687,9002,6421,7778,7476,34,No,No,rat,374,snake,378,dog,379
1205,4038,9408,6065,7248,2935,27,No,Yes,tiger,234,rat,243,dragon,246
5585,5257,5029,6300,6934,3469,18,No,Yes,snake,249,dog,254,rat,255
4183,4858,772,1487,5112,552,29,No,Yes,snake,122,tiger,126,horse,130
564,1254,1838,8595,7848,9376,15,No,No,goat,205,rooster,205,horse,221
2145,4915,2988,4592,5295,2640,37,No,Yes,ox,133,pig,143,rabbit,149
7547,7516,6459,60,8316,4574,26,No,No,tiger,255,snake,264,monkey,265
7870,1966,588,4100,8149,9739,35,No,No,ox,175,rabbit,185,dog,230
8153,5704,6929,8422,3267,4661,33,No,No,rat,278,dog,291,snake,296
6085,3333,5893,4841,7718,4233,22,No,No,snake,246,tiger,247,dog,249
2551,1029,9404,1058,4226,8556,22,No,No,tiger,212,monkey,215,dragon,220
4005,3689,2405,481,2836,4653,30,No,Yes,monkey,140,snake,142,dog,145
2294,9964,8090,2745,5321,9806,20,No,No,goat,285,monkey,285,dragon,295
1668,4611,7370,1255,6208,8737,14,No,No,monkey,222,goat,235,dragon,242
5510,6828,7668,8719,6521,4422,11,No,Yes,horse,315,dragon,329,monkey,330
4837,7650,8990,1404,1807,7548,13,No,No,dragon,243,monkey,258,goat,275
4062,8301,9760,7183,1588,7769,18,No,Yes,rat,292,dragon,298,horse,319
250,9297,8013,249,9577,5438,14,No,No,monkey,235,goat,241,dragon,245
2989,6532,3170,5399,8991,8234,28,No,No,goat,252,monkey,259,snake,266
2156,2690,4128,759,3442,9192,39,No,Yes,rabbit,134,ox,158,monkey,165
6095,7134,7099,8026,7591,3341,35,No,No,ox,243,pig,247,rabbit,268
2877,8240,4245,3544,9699,1112,29,No,No,tiger,216,snake,220,goat,223
5015,8884,1112,867,445,8793,25,No,No,goat,175,monkey,183,horse,194
1823,5545,535,7857,7507,265,14,No,No,horse,149,goat,164,rooster,165
7025,736,8247,9022,5204,2181,15,No,No,pig,258,horse,275,dragon,283
9669,863,4918,4536,7520,1858,24,No,No,dog,215,snake,220,tiger,221
5560,3590,4783,7750,8440,6970,10,No,Yes,monkey,296,horse,297,goat,303
5047,5984,6532,63,6795,5128,28,No,No,tiger,220,monkey,227,snake,232
5546,5045,6603,5692,6837,6978,25,No,Yes,snake,287,dog,288,rat,293
5609,276,8068,4459,6564,9228,37,No,Yes,rabbit,220,pig,226,ox,235
4273,625,689,7982,577,1754,25,No,Yes,horse,104,dog,112,ox,113
752,924,2741,6481,4175,1644,35,No,Yes,pig,84,ox,89,rabbit,98
8396,320,3206,5916,2940,3251,13,No,Yes,horse,199,dog,214,monkey,217
5237,2653,3448,5761,3351,4154,23,No,Yes,dog,186,rat,191,snake,193
2589,3231,4616,5572,7570,3273,20,No,Yes,tiger,205,snake,205,dog,213
6878,2814,3380,5647,1439,4795,17,No,Yes,dog,188,rat,189,snake,198
2483,480,1898,6785,3961,8545,29,No,No,dog,176,rabbit,183,goat,184
8670,432,6178,2383,876,6037,30,No,Yes,dog,185,rat,189,snake,203
9463,9475,2226,8688,5192,3462,27,No,No,horse,272,rat,288,snake,289
8302,9625,7575,2808,4949,3761,31,No,No,rat,279,tiger,287,dragon,288
2681,2834,5934,1577,1404,6498,34,No,Yes,rat,168,dragon,168,monkey,169
8782,119,5040,9508,1805,7617,30,No,No,dog,237,rat,254,snake,264
3296,9900,1000,9816,6392,9649,23,No,No,goat,265,horse,272,rooster,290
4295,8181,9007,5820,5832,4243,22,No,Yes,rat,286,dragon,291,tiger,294
7335,4154,6761,5054,5459,2195,31,No,Yes,rat,234,tiger,240,snake,242
9529,3325,1835,4457,8494,5291,31,No,Yes,dog,239,snake,242,tiger,258
5476,4920,4935,4353,7407,7195,27,No,No,snake,264,monkey,267,dog,268
6879,3736,1364,4568,7658,4749,23,No,Yes,snake,212,dog,213,horse,226
6942,2495,9336,7444,4398,1281,12,No,No,dragon,262,pig,265,horse,277
5148,5475,7137,1183,2704,8735,21,No,No,monkey,239,rat,244,dragon,244
9507,1439,2794,1580,1108,9930,38,No,No,rabbit,155,ox,176,dog,189
1377,1162,4532,7749,6612,3629,37,No,No,pig,134,ox,142,rabbit,151
6490,5747,1384,9804,7357,9715,40,No,Yes,ox,208,rabbit,219,pig,267
994,3041,9989,7760,9280,6396,16,No,Yes,tiger,289,rooster,295,snake,298
9234,3098,6673,4686,3109,344,28,No,Yes,rat,196,tiger,211,dog,211
7349,2825,5488,7089,2809,5022,22,No,Yes,rat,233,dog,233,snake,243
2152,3554,8756,4100,971,5268,15,No,No,dragon,188,monkey,211,rooster,222
5138,2493,5592,2826,9147,3675,18,No,No,tiger,212,snake,217,dog,224
2115,3063,5593,6802,541,6732,24,No,Yes,rat,194,dog,199,horse,202
8435,6242,3736,9872,9067,3341,22,No,No,horse,302,snake,303,dog,306
27,3293,4982,910,4533,6365,18,No,No,monkey,147,goat,152,tiger,159
3112,2489,647,7095,4059,8725,28,No,Yes,goat,188,dog,191,horse,192
5386,4303,5781,9818,4668,4828,31,No,Yes,rat,266,horse,268,dog,269
493,8630,505,7805,6676,4229,32,No,Yes,goat,176,horse,181,rooster,184
1819,6460,1517,5013,4986,7650,17,No,Yes,goat,182,horse,201,monkey,202
4571,6080,98,3845,6103,1862,12,No,Yes,horse,158,goat,167,monkey,171
6589,4288,1873,549,1223,557,24,No,No,rat,109,snake,117,dog,118
7714,8826,4019,7427,7713,6756,29,No,Yes,snake,323,horse,324,dog,331
1445,2296,3903,9813,3138,5904,28,No,Yes,horse,195,rooster,199,dog,204
2000,5339,3672,8426,937,4110,15,No,No,horse,172,goat,189,rooster,189
1812,6057,2086,4758,5793,2874,30,No,Yes,goat,167,horse,170,snake,175
4296,9657,328,4031,8901,6259,38,No,No,ox,180,rabbit,211,goat,223
8214,262,9218,5691,1553,5837,17,No,No,rat,232,dog,237,tiger,255
8894,2386,31,8062,7482,8327,14,No,No,horse,264,ox,275,monkey,280
8445,905,3439,2329,4856,3229,38,No,No,ox,149,rabbit,163,pig,163
6998,1735,4726,9968,5080,3490,31,No,Yes,dog,237,rat,244,horse,247
7597,2976,8958,3356,5015,6504,26,No,Yes,rat,271,tiger,271,dog,271
8607,3,9299,3137,9045,6797,12,No,No,monkey,307,dragon,326,pig,339
6760,9344,1736,95,7528,1476,25,No,Yes,snake,195,tiger,196,monkey,200
8909,561,3635,5331,9125,1554,18,No,Yes,dog,210,snake,212,tiger,218
5416,6365,8568,9053,3427,4051,39,No,No,pig,232,ox,242,rabbit,244
3965,266,4200,5731,4935,8403,10,No,Yes,monkey,222,goat,231,horse,234
946,2006,1342,6410,9672,644,19,No,No,pig,146,snake,147,rooster,147
1493,5518,8588,3959,6007,9197,38,No,No,rabbit,226,pig,235,ox,246
1726,1659,3413,3486,6973,8764,36,No,No,rabbit,149,ox,158,pig,172
5337,8912,7962,6427,9635,6474,31,No,No,snake,346,tiger,348,monkey,351
8064,912,459,6430,9922,7500,23,No,Yes,dog,231,snake,240,horse,261
8515,9494,6464,634,1333,2807,31,No,No,rat,213,dragon,217,tiger,232
6406,9224,7341,4925,9820,9877,13,No,Yes,monkey,364,goat,372,horse,393
6391,8072,1523,1330,8403,5213,13,No,Yes,monkey,226,goat,229,horse,244
5922,2014,7562,1013,7649,301,26,No,Yes,tiger,170,snake,189,rat,193
7420,7894,3819,3702,2195,3557,30,No,No,rat,212,snake,225,horse,225
3838,17,8220,4180,3724,8093,16,No,No,dog,220,rat,229,tiger,229
3055,9296,4060,3949,5372,7213,28,No,No,goat,234,monkey,246,horse,254
9839,1234,434,5603,1550,4234,11,No,Yes,horse,177,ox,194,dog,194
3064,2834,2992,7654,2861,5008,39,No,No,rabbit,135,ox,136,pig,150
661,4587,565,7041,9680,388,14,No,Yes,horse,150,rooster,152,goat,156
2984,8541,1288,8724,5349,7976,33,No,No,goat,235,horse,241,rooster,255
1244,2886,7517,3117,4114,2185,30,No,Yes,tiger,160,dragon,162,rat,165
1680,6457,7875,8667,3336,2104,26,No,No,rat,223,dragon,233,horse,233
2001,9515,1472,2823,1839,3651,35,No,No,ox,129,goat,138,rabbit,140
603,9522,7608,6583,9524,6057,11,No,No,goat,290,rooster,296,monkey,303
8209,7781,7233,9714,4308,5466,17,No,No,rat,320,horse,332,dog,336
7697,982,4215,7073,806,1071,24,No,Yes,rat,156,dog,161,horse,174
4551,1374,7941,8300,9039,7199,34,No,Yes,dog,294,snake,299,tiger,302
9766,7094,4165,9990,4382,5058,30,No,Yes,horse,301,rat,304,dog,307
8496,9053,7417,7577,5509,9174,35,No,No,ox,301,rabbit,302,pig,327
7151,3793,1673,2086,6224,7357,31,No,Yes,dog,210,snake,213,monkey,215
6933,8188,7409,5141,1193,5194,39,No,No,rabbit,233,ox,238,pig,244
565,6028,1637,973,5735,8600,29,No,No,goat,146,monkey,156,rooster,172
5845,4458,2765,6769,7584,2170,31,No,No,snake,220,horse,222,dog,225
814,753,5024,905,1573,5012,33,No,Yes,monkey,115,dragon,116,tiger,117
5607,7439,9418,3522,3518,5081,35,No,No,pig,242,rabbit,252,ox,256
3070,5607,7691,9441,1918,39,22,No,No,rat,195,horse,210,dragon,215
2550,202,4475,1380,528,2889,12,No,No,dragon,100,monkey,108,pig,116
9027,5452,4458,9417,4938,1731,39,No,Yes,ox,200,pig,220,rabbit,229
2337,6888,9298,7850,1401,1640,10,No,No,dragon,217,horse,235,rooster,248
1069,9166,9436,5168,256,6271,15,No,Yes,dragon,223,goat,250,rooster,252
8681,7748,4335,2078,230,8087,37,No,Yes,rabbit,204,ox,216,rat,237
127,5658,7278,2146,1441,8351,39,No,Yes,rabbit,161,pig,181,dragon,189
5881,5703,7405,925,2123,4719,35,No,No,rabbit,201,pig,202,rat,206
4473,6779,8665,550,8704,3097,11,No,No,dragon,248,monkey,252,goat,278
1112,5768,8781,1680,425,2908,37,No,No,dragon,137,pig,145,rat,153
2002,4777,7124,788,3241,385,30,No,Yes,dragon,126,tiger,133,rat,137
7800,3151,4594,8048,6134,756,25,No,Yes,dog,228,rat,229,snake,231
2393,7511,4104,9870,5479,94,37,No,Yes,ox,159,pig,167,rabbit,190
5244,1369,1079,4385,5795,1496,34,No,No,dog,139,snake,140,tiger,149
1569,2720,1315,6067,9483,7972,17,No,No,goat,201,monkey,211,rooster,211
554,9553,6394,4789,9205,2909,34,No,No,goat,243,rooster,248,tiger,250
4902,6863,2056,6215,1422,7116,32,No,No,horse,208,goat,216,rat,222
9534,7070,5613,455,3220,3721,24,No,Yes,rat,225,tiger,232,snake,235
2849,4138,3782,3124,4144,811,37,No,Yes,pig,120,ox,123,rabbit,140
7842,8577,8367,2091,2171,9045,10,No,Yes,dragon,298,monkey,305,goat,325
7145,8195,2085,1611,8266,4440,27,No,Yes,snake,233,monkey,238,tiger,242
7233,3793,9499,4843,1930,445,36,No,No,pig,179,rat,197,ox,212
3299,5785,7586,7026,3615,6555,30,No,No,rat,262,dragon,274,dog,274
3516,6039,2965,2083,7056,772,30,No,Yes,tiger,163,snake,167,monkey,172
5904,6924,7081,9706,9280,1925,26,No,No,snake,312,rat,313,horse,313
3513,900,9412,3856,4612,5221,38,No,No,pig,172,rabbit,196,ox,208
7018,8642,9129,1965,6407,9227,16,No,No,monkey,331,tiger,334,rat,338
6530,7845,8394,4323,4602,865,36,No,No,pig,219,ox,232,rat,238
3038,3683,2715,9874,3554,8506,17,No,Yes,horse,229,goat,236,dog,236
3369,5842,8950,335,4481,4478,40,No,No,pig,197,dragon,203,tiger,206
2601,7133,7647,4826,9495,7739,33,No,Yes,monkey,300,goat,304,tiger,305
6072,1938,4838,9727,146,5156,11,No,No,horse,215,pig,240,rabbit,244
3276,5684,6847,2850,9326,5755,31,No,Yes,tiger,253,monkey,256,snake,259
9649,343,4309,6386,585,9569,19,No,Yes,dog,222,rat,242,snake,250
3254,9800,5385,4569,4603,1469,26,No,Yes,rat,217,dragon,217,horse,221
5101,671,4452,8896,2464,3852,35,No,Yes,rabbit,146,pig,147,ox,148
7220,7389,7691,1789,3794,3983,27,No,No,rat,241,dragon,245,tiger,247
6966,217,9315,9231,4015,455,37,No,Yes,pig,166,ox,203,rabbit,213
7322,1720,6531,841,8588,691,18,No,Yes,tiger,176,snake,194,dog,201
5721,765,8996,5228,9749,6340,12,No,No,monkey,302,pig,316,dragon,322
1376,1396,1406,110,1973,7531,21,No,No,monkey,97,goat,98,dog,108
1550,1740,4146,6114,5102,3177,16,No,Yes,dog,171,pig,171,snake,172
9785,7090,4127,8031,2870,3445,13,No,No,horse,266,dragon,300,monkey,304
189,2229,8740,1475,522,3083,36,No,No,pig,106,dragon,110,rat,123
8845,400,1212,6276,2431,7506,11,No,No,horse,214,rabbit,225,monkey,228
4631,3473,3570,7797,6039,9253,37,No,No,rabbit,195,ox,197,pig,226
6788,8849,46,1201,8825,8974,27,No,Yes,goat,241,monkey,243,snake,254
241,8609,8042,4511,2440,4734,39,No,Yes,pig,192,rabbit,198,dragon,207
6998,342,5155,4478,1424,4552,24,No,Yes,dog,172,rat,176,snake,186
7536,7930,1460,7204,2744,9380,34,No,Yes,horse,266,goat,273,dog,276
5520,7206,2680,6417,1108,9925,16,No,Yes,goat,247,horse,249,dog,255
9863,5939,5378,9877,6176,4428,21,No,No,rat,315,dog,316,snake,319
1728,838,3457,7747,6680,1554,20,No,No,pig,153,snake,166,horse,167
5580,5939,8680,3500,4362,709,19,No,Yes,rat,212,tiger,216,dragon,217
8084,2898,8028,8392,9130,5795,28,No,Yes,dog,322,snake,327,tiger,331
6592,4839,7528,7627,5986,4549,35,No,No,pig,235,ox,238,rabbit,248
2693,4271,8650,9499,9079,6243,28,No,Yes,snake,318,tiger,319,dog,320
8248,126,2686,112,4775,7913,19,No,No,dog,171,snake,181,monkey,189
2461,1556,2476,813,4559,9550,40,No,No,rabbit,122,ox,138,monkey,153
721,7431,9071,4188,1937,4759,25,No,No,dragon,202,rat,212,tiger,227
3416,8141,9754,3440,7270,7334,20,No,Yes,tiger,306,monkey,306,dragon,307
9149,1541,7652,1190,2794,7184,18,No,Yes,dog,227,rat,232,tiger,237
5765,347,8697,7287,9652,8777,18,No,No,dog,306,snake,317,tiger,318
2167,474,8436,8977,3595,3625,10,No,No,pig,202,dragon,231,horse,231
3260,9765,4292,949,7533,7592,22,No,No,goat,236,monkey,238,snake,257
3968,8547,7598,7028,7344,1188,19,No,Yes,rat,268,tiger,272,snake,277
5642,4318,8501,1249,3964,6220,13,No,Yes,dragon,238,monkey,244,goat,273
8974,9534,485,1081,6597,3565,15,No,Yes,monkey,226,horse,231,goat,234
8457,7043,7213,8285,2150,5163,18,No,No,rat,283,dog,303,horse,304
9155,5295,6634,6245,3839,2223,14,No,Yes,horse,275,dragon,278,monkey,293
318,2449,3917,3285,9373,4047,13,No,No,monkey,173,goat,174,rooster,175
3719,5009,8195,3403,182,5420,19,No,Yes,rat,194,dragon,197,tiger,217
5873,9200,4949,8659,8499,2954,32,No,No,horse,297,snake,303,rat,308
7405,1275,3772,7559,1202,548,39,No,Yes,ox,129,pig,131,rabbit,139
3308,6155,6382,7623,2490,1251,31,No,No,rat,197,horse,208,dragon,212
1821,9245,7823,8711,6792,4033,39,No,Yes,pig,236,ox,242,rabbit,257
9145,978,2104,3139,5980,6433,27,No,No,dog,196,snake,209,tiger,224
7222,6477,3127,5509,7500,2694,20,No,Yes,snake,242,horse,248,dog,251
6245,777,8208,3261,2095,9674,28,No,Yes,dog,235,rat,243,tiger,253
2454,9127,2481,5568,4709,1203,12,No,No,horse,175,goat,183,rooster,194
4007,7381,9756,1558,6635,9036,31,No,No,monkey,296,tiger,300,dragon,301
9761,6710,5459,1573,147,1706,39,No,No,rat,179,ox,189,dragon,196
2773,3503,3222,1711,5405,2131,25,No,No,tiger,142,snake,143,monkey,146
947,5605,4894,4974,4938,7849,20,No,Yes,goat,213,rooster,221,monkey,222
3569,7201,8414,61,7612,8257,32,No,Yes,monkey,262,tiger,267,dragon,277
6179,536,519,1447,1014,5613,33,No,No,dog,108,snake,121,monkey,127
7705,5563,9144,7725,9369,481,37,No,No,pig,240,ox,260,rabbit,297
9936,4652,919,233,8584,6373,18,No,Yes,snake,221,dog,226,monkey,232
2287,8810,3007,948,3102,170,39,No,No,ox,126,dragon,128,goat,135
3278,9606,6097,5987,5914,8083,19,No,Yes,goat,290,monkey,298,horse,305
9073,1335,3554,9534,7930,3429,12,No,No,horse,272,pig,290,ox,297
8374,8351,7153,6129,7952,3314,39,No,No,ox,264,pig,274,rabbit,295
3330,2231,8,2628,2577,3561,33,No,Yes,dog,107,snake,109,horse,109
1714,1865,3806,1918,7948,7688,24,No,No,monkey,182,goat,190,tiger,192
9399,916,9370,4531,3263,4243,15,No,No,dragon,268,monkey,285,pig,296
6913,2979,920,2450,502,8143,12,No,No,monkey,175,horse,181,goat,181
3629,1003,2931,3262,6285,681,10,No,Yes,pig,145,monkey,149,horse,150
1417,6635,9238,5959,3858,1533,10,No,Yes,dragon,211,horse,236,rooster,236
8704,709,1278,5746,8663,4413,36,No,Yes,ox,153,rabbit,183,pig,190
7121,7438,377,4554,3286,3956,17,No,No,horse,190,snake,201,rat,205
6992,9889,3879,7857,2018,2119,16,No,Yes,horse,232,rat,235,snake,257
6186,9430,8736,2342,1469,7081,38,No,No,rabbit,250,dragon,264,ox,265
1924,8790,6875,1593,5870,4563,35,No,No,pig,209,ox,212,rabbit,219
790,3567,7214,4916,1177,1314,28,No,Yes,rat,138,dragon,139,pig,154
6557,2001,794,6497,9654,303,34,No,No,snake,178,dog,184,horse,190
1840,1994,178,566,8357,579,38,No,Yes,ox,69,pig,84,tiger,87
6872,9597,3192,3893,3945,5252,17,No,Yes,horse,250,rat,251,snake,252
139,4543,8445,3986,4304,662,31,No,Yes,dragon,159,tiger,165,rat,167
7195,3963,1271,3567,5139,1956,22,No,No,snake,170,dog,171,horse,179
7404,6332,314,6253,4561,9190,15,No,No,horse,251,goat,256,monkey,264
3529,4578,6774,7520,6477,3406,23,No,No,rat,252,snake,253,tiger,256
8202,5075,9503,8316,7383,4598,17,No,Yes,rat,329,tiger,338,dog,338
2947,4929,7287,4788,3462,7791,15,No,Yes,monkey,249,dragon,253,goat,256
2148,9337,4806,104,875,116,20,No,Yes,dragon,107,rat,123,tiger,135
479,4316,1198,7595,6502,4614,29,No,Yes,rooster,165,goat,167,horse,168
2256,6320,7534,2694,4752,9433,29,No,Yes,monkey,250,goat,256,dragon,263
6736,3343,6802,4730,6743,3556,16,No,No,tiger,245,snake,249,rat,250
9536,52,3193,7980,2128,1153,18,No,No,dog,169,rat,175,snake,186
7301,1820,3660,3167,8212,2693,25,No,No,snake,198,tiger,200,dog,200
2409,6331,3077,7159,6039,8432,14,No,No,goat,239,horse,249,monkey,254
9739,5838,5850,8279,4668,6566,19,No,Yes,rat,312,dog,313,snake,319
8877,3509,9288,8699,831,8888,24,No,No,rat,302,dog,310,snake,331
1427,2847,5922,8534,739,5170,27,No,Yes,rat,186,horse,192,rooster,194
3676,1469,7866,3495,7754,3182,25,No,Yes,tiger,201,snake,216,dog,219
2625,7392,517,2573,3921,2359,26,No,No,goat,131,horse,134,snake,144
9431,517,3674,9184,2369,6660,30,No,Yes,dog,226,rat,245,snake,250
1935,9998,6251,9851,5452,1132,17,No,Yes,horse,246,rat,255,rooster,260
8090,7643,726,2132,2125,4683,19,No,No,horse,193,rat,194,snake,194
7272,9696,3784,6119,3348,860,38,No,No,ox,188,pig,213,rabbit,219
2534,7737,3033,8286,5453,3505,21,No,No,horse,214,goat,222,rooster,230
2829,3495,8993,4838,7922,2904,24,No,Yes,tiger,230,rat,246,snake,246
4976,6829,6832,3278,8698,7894,14,No,No,monkey,294,goat,306,dragon,319
7909,1333,4184,9442,1687,5453,22,No,No,dog,218,rat,225,horse,234
159,5024,3325,5041,706,6162,20,No,No,goat,144,rooster,147,horse,155
3794,7432,7874,931,3521,1985,17,No,Yes,dragon,182,rat,192,tiger,192
9677,1708,992,3670,1910,2040,39,No,Yes,ox,114,rabbit,132,dog,139
2879,6984,5655,6093,6800,9902,10,No,Yes,goat,285,monkey,290,rooster,303
3403,8330,8270,8542,387,7553,33,No,No,rat,272,dragon,285,horse,288
3278,6901,7574,69,660,136,13,No,No,dragon,116,monkey,159,rat,162
6121,4490,9942,6537,5641,8240,14,No,Yes,monkey,340,dragon,341,horse,356
2482,1349,4876,5302,2142,5552,39,No,Yes,rabbit,127,pig,138,ox,142
2704,9713,6977,5985,8665,8454,36,No,No,ox,269,rabbit,276,pig,285
3666,2885,1692,3863,1322,1369,12,No,No,horse,110,dragon,128,goat,129
5963,9549,6349,5630,8811,6623,33,No,Yes,snake,330,monkey,332,goat,336
6498,469,2916,4851,527,3903,38,No,Yes,rabbit,114,ox,120,pig,132
7824,6213,5919,5217,1678,1524,12,No,No,dragon,227,horse,229,monkey,250
9168,9210,7037,8273,6264,2409,35,No,No,ox,265,pig,278,rabbit,295
2404,6832,6292,2717,7886,9414,10,No,No,monkey,262,goat,266,rooster,288
988,62,8400,1532,7560,2393,35,No,Yes,pig,119,tiger,143,ox,164
2829,1438,5566,7615,2538,9801,30,No,No,dog,229,rat,243,goat,244
7278,7424,2874,8783,5057,219,19,No,No,horse,221,rat,232,snake,238
6085,5874,4390,7875,906,3536,31,No,No,rat,210,horse,215,dog,225
5468,3508,8957,5952,5934,5094,10,No,Yes,dragon,289,monkey,292,horse,305
1526,8303,9732,7443,4750,9901,26,No,Yes,goat,321,rooster,327,monkey,328
3877,5045,8609,340,1433,5815,15,No,Yes,dragon,187,monkey,206,goat,228
2445,6806,9592,2681,4849,2005,23,No,No,dragon,205,tiger,212,rat,215
2433,2739,4957,1297,4459,3654,29,No,No,tiger,149,monkey,155,snake,156
